2017-08-23 09:31:20 [scrapy.utils.log] INFO: Scrapy 1.4.0 started (bot: mdianping)
2017-08-23 09:31:20 [scrapy.utils.log] INFO: Overridden settings: {'SPIDER_MODULES': ['mdianping.spiders'], 'NEWSPIDER_MODULE': 'mdianping.spiders', 'BOT_NAME': 'mdianping', 'RETRY_TIMES': 8, 'LOG_FILE': 'logs/mdianping/food/c346280687a211e7aef9560000855d62.log', 'RETRY_HTTP_CODES': [500, 502, 503, 504, 400, 403, 404, 408, 429]}
2017-08-23 09:31:20 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.logstats.LogStats',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.corestats.CoreStats']
2017-08-23 09:31:20 [scrapy.middleware] INFO: Enabled downloader middlewares:
['mdianping.proxy.RandomUserAgent',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2017-08-23 09:31:20 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2017-08-23 09:31:20 [scrapy.middleware] INFO: Enabled item pipelines:
['mdianping.pipelines.MdianpingPipeline']
2017-08-23 09:31:20 [scrapy.core.engine] INFO: Spider opened
2017-08-23 09:31:20 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2017-08-23 09:31:20 [scrapy.extensions.telnet] DEBUG: Telnet console listening on 127.0.0.1:6023
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:33 [scrapy.core.scraper] ERROR: Error processing {'address': '香溪东路',
 'bookable': 'N',
 'branch_name': '',
 'category_name': '徽菜',
 'center': '120.51559406790389,31.253708863942254',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '吴中区',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'N',
 'name': '安徽菜馆',
 'open_time': '',
 'price': '0',
 'pro': 'test',
 'region_name': '吴中区',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '',
 'uid': 69382467}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:33 [scrapy.core.scraper] ERROR: Error processing {'address': '008县道港晨之家底商',
 'bookable': 'N',
 'branch_name': '',
 'category_name': '徽菜',
 'center': '121.20501440949032,31.560856873490312',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '太仓市',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'N',
 'name': '安徽家常菜',
 'open_time': '',
 'price': '0',
 'pro': 'test',
 'region_name': '其他地区',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '13092642901',
 'uid': 40007665}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.8170064958908,31.687069927524316&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/68623257/map)
2017-08-23 09:31:33 [scrapy.core.scraper] ERROR: Error processing {'address': '龙西路邱家桥55-1号',
 'bookable': 'N',
 'branch_name': '',
 'category_name': '徽菜',
 'center': '120.611850737322,31.279121796172753',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '姑苏区',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'Y',
 'name': '海洋小厨',
 'open_time': '',
 'price': '30',
 'pro': 'test',
 'region_name': '长桥地区',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '15862375617',
 'uid': 65608025}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/68358426?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208> (referer: http://mapi.dianping.com/searchshop.json?start=175&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:33 [food] WARNING: taste is error, url is http://m.dianping.com/shop/74633791?from=shoplist&shoplistqueryid=56595e3e-2f1d-4839-97c8-125c2ff9b0d3
2017-08-23 09:31:33 [food] WARNING: environment is error, url is http://m.dianping.com/shop/74633791?from=shoplist&shoplistqueryid=56595e3e-2f1d-4839-97c8-125c2ff9b0d3
2017-08-23 09:31:33 [food] WARNING: service is error, url is http://m.dianping.com/shop/74633791?from=shoplist&shoplistqueryid=56595e3e-2f1d-4839-97c8-125c2ff9b0d3
2017-08-23 09:31:33 [food] WARNING: tel is error, url is http://m.dianping.com/shop/74633791?from=shoplist&shoplistqueryid=56595e3e-2f1d-4839-97c8-125c2ff9b0d3
2017-08-23 09:31:33 [scrapy.core.scraper] ERROR: Error processing {'address': '苏常路与204国道交叉口西北150米',
 'bookable': 'N',
 'branch_name': '204国道辅路',
 'category_name': '徽菜',
 'center': '120.8170064958908,31.687069927524316',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '常熟市',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'N',
 'name': '安徽土菜馆',
 'open_time': '',
 'price': '0',
 'pro': 'test',
 'region_name': '常熟',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '',
 'uid': 68623257}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/44383715/map> (referer: http://m.dianping.com/shop/44383715?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208)
2017-08-23 09:31:33 [food] WARNING: comments is error, url is http://m.dianping.com/shop/68358426?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208
2017-08-23 09:31:33 [food] WARNING: tel is error, url is http://m.dianping.com/shop/68358426?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.50818311771457,31.870132067168548&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/22042778/map)
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/67026905?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b> (referer: http://mapi.dianping.com/searchshop.json?start=200&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/48095757?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b> (referer: http://mapi.dianping.com/searchshop.json?start=200&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/68387164?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208> (referer: http://mapi.dianping.com/searchshop.json?start=175&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:33 [scrapy.core.scraper] ERROR: Error processing {'address': '沙洲西路121号骏马置地广场M102',
 'bookable': 'N',
 'branch_name': '',
 'category_name': '酒吧',
 'center': '120.50818311771457,31.870132067168548',
 'city': 'test',
 'comments': '10',
 'dish_list': '',
 'district': '张家港市',
 'environment': '0',
 'has_deals': 'Y',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'N',
 'name': '绯闻酒吧',
 'open_time': '营业时间：周一至周日\n20:00-03:30',
 'price': '80',
 'pro': 'test',
 'region_name': '沙洲中路',
 'service': '0',
 'stars': 3.0,
 'sub_category_name': '其他酒吧',
 'table_name': 'db_test2',
 'taste': '0',
 'tel': '18550338813',
 'uid': 22042778}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://mapi.dianping.com/searchshop.json?start=225&regionid=0&categoryid=26482&sortid=0&cityid=6> (referer: http://mapi.dianping.com/searchshop.json?start=200&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/68396687?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208> (referer: http://mapi.dianping.com/searchshop.json?start=175&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.59768443408717,31.276492679957688&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/93243953/map)
2017-08-23 09:31:33 [food] WARNING: comments is error, url is http://m.dianping.com/shop/67026905?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b
2017-08-23 09:31:33 [food] WARNING: tel is error, url is http://m.dianping.com/shop/67026905?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.60719249220132,31.313455240075356&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/69551322/map)
2017-08-23 09:31:33 [food] WARNING: comments is error, url is http://m.dianping.com/shop/48095757?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b
2017-08-23 09:31:33 [food] WARNING: comments is error, url is http://m.dianping.com/shop/68387164?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208
2017-08-23 09:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.66806855864597,31.781967020257856&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/77480918/map)
2017-08-23 09:31:34 [food] WARNING: price is error uid is 71703061
2017-08-23 09:31:34 [food] WARNING: price is error uid is 40370310
2017-08-23 09:31:34 [food] WARNING: price is error uid is 83459274
2017-08-23 09:31:34 [food] WARNING: price is error uid is 44384079
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68821910
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68438880
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68759659
2017-08-23 09:31:34 [food] WARNING: price is error uid is 41237888
2017-08-23 09:31:34 [food] WARNING: price is error uid is 44176629
2017-08-23 09:31:34 [food] WARNING: price is error uid is 66648098
2017-08-23 09:31:34 [food] WARNING: price is error uid is 39667663
2017-08-23 09:31:34 [food] WARNING: price is error uid is 90300576
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68875902
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68566630
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68846346
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68031177
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68882056
2017-08-23 09:31:34 [food] WARNING: price is error uid is 92240504
2017-08-23 09:31:34 [food] WARNING: price is error uid is 63654729
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68872705
2017-08-23 09:31:34 [food] WARNING: price is error uid is 66870089
2017-08-23 09:31:34 [food] WARNING: price is error uid is 69070747
2017-08-23 09:31:34 [food] WARNING: price is error uid is 68615372
2017-08-23 09:31:34 [food] WARNING: price is error uid is 10520909
2017-08-23 09:31:34 [food] WARNING: price is error uid is 92681672
2017-08-23 09:31:34 [food] WARNING: comments is error, url is http://m.dianping.com/shop/68396687?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208
2017-08-23 09:31:34 [food] WARNING: tel is error, url is http://m.dianping.com/shop/68396687?from=shoplist&shoplistqueryid=730bcfa2-589f-42c7-9c63-a393fcb32208
2017-08-23 09:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.62181213587365,31.314284387221832&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/91963831/map)
2017-08-23 09:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/92288194?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b> (referer: http://mapi.dianping.com/searchshop.json?start=200&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:34 [scrapy.core.scraper] ERROR: Error processing {'address': '友新路1188号亿象商业城7幢108室',
 'bookable': 'N',
 'branch_name': '亿象城店',
 'category_name': '徽菜',
 'center': '120.59768443408717,31.276492679957688',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '姑苏区',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'Y',
 'name': '午夜烧烤',
 'open_time': '',
 'price': '0',
 'pro': 'test',
 'region_name': '沧浪区',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '17315289913',
 'uid': 93243953}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/74633791/map> (referer: http://m.dianping.com/shop/74633791?from=shoplist&shoplistqueryid=56595e3e-2f1d-4839-97c8-125c2ff9b0d3)
2017-08-23 09:31:34 [scrapy.core.scraper] ERROR: Error processing {'address': '汤家巷50号',
 'bookable': 'N',
 'branch_name': '',
 'category_name': '徽菜',
 'center': '120.60719249220132,31.313455240075356',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '姑苏区',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'N',
 'name': '九华徽菜馆',
 'open_time': '',
 'price': '0',
 'pro': 'test',
 'region_name': '景德路沿线',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '13013881725',
 'uid': 69551322}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:34 [scrapy.core.scraper] ERROR: Error processing {'address': '恬庄社区',
 'bookable': 'N',
 'branch_name': '',
 'category_name': '徽菜',
 'center': '120.66806855864597,31.781967020257856',
 'city': 'test',
 'comments': '0',
 'dish_list': '',
 'district': '张家港市',
 'environment': '0.0',
 'has_deals': 'N',
 'has_mobilepay': 'N',
 'has_promote': 'N',
 'has_takeaway': 'N',
 'name': '同庆楼',
 'open_time': '营业时间：周一至周日\n09:00-21:00',
 'price': '0',
 'pro': 'test',
 'region_name': '其他地区',
 'service': '0.0',
 'stars': 0.0,
 'sub_category_name': '徽菜',
 'table_name': 'db_test2',
 'taste': '0.0',
 'tel': '',
 'uid': 77480918}
Traceback (most recent call last):
  File "/usr/local/lib/python3.5/dist-packages/twisted/internet/defer.py", line 653, in _runCallbacks
    current.result = callback(current.result, *args, **kw)
  File "/tmp/mdianping-1503451813-yflgkjyq.egg/mdianping/pipelines.py", line 24, in process_item
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 166, in execute
    result = self._query(query)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/cursors.py", line 322, in _query
    conn.query(q)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 856, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1057, in _read_query_result
    result.read()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1340, in read
    first_packet = self.connection._read_packet()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 1014, in _read_packet
    packet.check_error()
  File "/usr/local/lib/python3.5/dist-packages/pymysql/connections.py", line 393, in check_error
    err.raise_mysql_exception(self._data)
  File "/usr/local/lib/python3.5/dist-packages/pymysql/err.py", line 107, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.InternalError: (1054, "Unknown column 'branch_name' in 'field list'")
2017-08-23 09:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/66831661?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b> (referer: http://mapi.dianping.com/searchshop.json?start=200&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://m.dianping.com/shop/65286802?from=shoplist&shoplistqueryid=cec40bd9-8d1f-4495-97a9-6ba66697537b> (referer: http://mapi.dianping.com/searchshop.json?start=200&regionid=0&categoryid=26482&sortid=0&cityid=6)
2017-08-23 09:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET http://restapi.amap.com/v3/geocode/regeo?key=604128e90f0f7ca695c811e7ccf5d6f0&location=120.9031763579162,31.5021272872175&radius=100&extensions=base&batch=false&roadlevel=1> (referer: http://m.dianping.com/shop/44383715/map)
